CATEGORYID,ASSETDESC,USESTATUS_LAST_ID,P_MANUFACTURERID,DATEMANUFACTURE,NATIONALFACT,OWNER,KIEU,U_LV,U_DM,I_P_DM,U_MCOV,PHA,LOAI,CAP_PHONG_IEC,VAT_LIEU,CAP_CS
0110D00_CS,CT13CS171C-11/09,USING,HSX.00311,2007,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.61,PB-100040,PB-100042,PB-500869
0110D00_CS,CT13CS172A-11/09,USING,HSX.00311,2007,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.61,PB-100040,PB-100042,PB-500869
0110D00_CS,CT13CS172B-11/09,USING,HSX.00311,2007,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.61,PB-100040,PB-100042,PB-500869
0110D00_CS,CT13CS172C-11/09,USING,HSX.00311,2007,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.61,PB-100040,PB-100042,PB-500869
0110D00_CS,CT13CS175A-11/09,USING,HSX.00311,2007,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.61,PB-100040,PB-100042,PB-500869
0110D00_CS,CT13CS175B-11/09,USING,HSX.00311,2007,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.61,PB-100040,PB-100042,PB-500869
0110D00_CS,CT13CS175-11/09,USING,HSX.00311,2007,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.61,PB-100040,PB-100042,PB-500869
0110D00_CS,VINH AN_T2_CS.1T2-A,USING,HSX.00354,2021,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.77,PB-100040,PB-100043,PB-500871
0110D00_CS,VINH AN_T2_CS.1T2-B,USING,HSX.00354,2021,TB040.00021,TB0632,PB-100031,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.77,PB-100040,PB-100043,PB-500871
0110D00_CS,VINH AN_T2_CS.1T2-C,USING,HSX.00354,2021,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.77,PB-100040,PB-100043,PB-500871
0110D00_CS,LA NGA_T1_CS.1T1-A,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.77,PB-100040,PB-100043,PB-500870
0110D00_CS,LA NGA_T1_CS.1T1-B,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.77,PB-100040,PB-100043,PB-500870
0110D00_CS,LA NGA_T1_CS.1T1-C,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.77,PB-100040,PB-100043,PB-500870
0110D00_CS,LA NGA_172_CS.172-C,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100031,PB-100029,110,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.77,PB-100040,PB-100042,PB-500870
0110D00_CS,LA NGA_172_CS.172-A,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100031,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.77,PB-100040,PB-100042,PB-500870
0110D00_CS,LA NGA_172_CS.172-B,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100031,PB-100029,110,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.77,PB-100040,PB-100042,PB-500870
0110D00_CS,LA NGA_171_CS.171-A,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.77,PB-100040,PB-100043,PB-500870
0110D00_CS,LA NGA_171_CS.171-B,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.77,PB-100040,PB-100043,PB-500870
0110D00_CS,LA NGA_171_CS.171-C,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.77,PB-100040,PB-100043,PB-500870
0110D00_CS,BINH SON_171_CS.171-A,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100031,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500869
0110D00_CS,BINH SON_171_CS.171-B,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100031,PB-100029,110,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500869
0110D00_CS,BINH SON_171_CS.171-C,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100031,PB-100029,110,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500869
0110D00_CS,BINH SON_172_CS.172-A,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100031,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.84,PB-100040,PB-100043,PB-500869
0110D00_CS,BINH SON_172_CS.172-B,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100031,PB-100029,110,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.84,PB-100040,PB-100043,PB-500869
0110D00_CS,BINH SON_172_CS.172-C,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100031,PB-100029,110,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.84,PB-100040,PB-100043,PB-500869
0110D00_CS,BINH SON_T2_CS.1T2-A,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.84,PB-100040,PB-100043,PB-500869
0110D00_CS,BINH SON_T2_CS.1T2-B,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.84,PB-100040,PB-100043,PB-500869
0110D00_CS,BINH SON_T2_CS.1T2-C,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.84,PB-100040,PB-100043,PB-500869
0110D00_CS,CT05TAYNINHCS171A-1997,USING,HSX.00508,1996,TB040.00016,TB0632,PB-100031,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.81,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05TAYNINHCS171B-1997,USING,HSX.00508,1996,TB040.00016,TB0632,PB-100031,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.81,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05TAYNINHCS171C-1997,USING,HSX.00508,1996,TB040.00016,TB0632,PB-100031,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.81,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05TAYNINHCS172A-2001,USING,HSX.00508,1996,TB040.00016,TB0632,PB-100031,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.81,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05TAYNINHCS172B-2001,USING,HSX.00508,1996,TB040.00016,TB0632,PB-100031,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.81,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05TAYNINHCS172C-2001,USING,HSX.00508,1996,TB040.00016,TB0632,PB-100031,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.81,PB-100040,PB-100042,PB-500871
0110D00_CS,CHONGSET.CT05THANHDUC-CS1711A-12/2005,USING,HSX.00354,2004,TB040.00014,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.76,PB-100040,PB-100042,PB-500871
0110D00_CS,CHONGSET.CT05THANHDUC-CS1711B-12/2005,USING,HSX.00354,2004,TB040.00014,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.76,PB-100040,PB-100042,PB-500871
0110D00_CS,CHONGSET.CT05THANHDUC-CS1711C-12/2005,USING,HSX.00354,2004,TB040.00014,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.76,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05THANHCONG CS1T1C,USING,HSX.00508,1996,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.44,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05THANHCONG CS1T1A,USING,HSX.00508,1996,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.44,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05THANHCONG CS1T1B,USING,HSX.00508,1996,TB040.00016,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.44,PB-100040,PB-100042,PB-500871
0110D00_CS,CHONGSET.CT05PHUOCDUC-CS1T1A,USING,HSX.00446,2015,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05PHUOCDUC-CS1T1B,USING,HSX.00446,2015,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05PHUOCDUC-CS1T1C,USING,HSX.00446,2015,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05PHUOCDUC-CS1T2A-12/2017,USING,HSX.00446,2017,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05PHUOCDUC-CS1T2B-12/2017,USING,HSX.00446,2017,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05PHUOCDUC-CS1T2C-12/2017,USING,HSX.00446,2017,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05TRANGBANG-CS1T2A-01/2002,USING,HSX.00631,1996,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.81,PB-100040,PB-100042,PB-500871
0110D00_CS,CHONGSET.CT05TRANGBANG-CS1T2B-01/2002,USING,HSX.00631,1996,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.81,PB-100040,PB-100042,PB-500871
0110D00_CS,CHONGSET.CT05TRANGBANG-CS1T2C-01/2002,USING,HSX.00631,1996,TB040.00006,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.81,PB-100040,PB-100042,PB-500871
0110D00_CS,CT08GOCONG-CS171A-5/4/2018,USING,HSX.00126,2015,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.36,PB-100040,PB-100042,PB-500871
0110D00_CS,CT08GOCONG-CS171B-5/4/2018,USING,HSX.00126,2015,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.36,PB-100040,PB-100042,PB-500871
0110D00_CS,CT08GOCONG-CS171C-5/4/2018,USING,HSX.00126,2015,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.36,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05TAYNINH CS1T1A - 1997,USING,HSX.00508,1996,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.44,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05TAYNINH CS1T1B - 1997,USING,HSX.00508,1996,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.44,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05TAYNINH CS1T1C - 1997,USING,HSX.00508,1996,TB040.00016,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.44,PB-100040,PB-100042,PB-500871
0110D00_CS,CT08GOCONG-CS172A-5/4/2018,USING,HSX.00126,2015,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.36,PB-100040,PB-100042,PB-500871
0110D00_CS,CT08GOCONG-CS172B-5/4/2018,USING,HSX.00126,2015,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.36,PB-100040,PB-100042,PB-500871
0110D00_CS,CT08GOCONG-CS172C-5/4/2018,USING,HSX.00126,2015,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_05,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.36,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05TAYNINH CS1T2A - 10/2004,USING,HSX.00126,2004,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.22,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05TAYNINH CS1T2B - 10/2004,USING,HSX.00126,2004,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.22,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05TAYNINH CS1T2C - 10/2004,USING,HSX.00126,2004,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.22,PB-100040,PB-100042,PB-500871
0110D00_CS,CHONGSET.CT05KCNTRANGBANG-CS1T1A-05/2005,USING,HSX.00126,2003,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.22,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05KCNTRANGBANG-CS1T1B-05/2005,USING,HSX.00126,2003,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.22,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05KCNTRANGBANG-CS1T1C-05/2005,USING,HSX.00126,2003,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.22,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05KCNTRANGBANG-CS1T2A-04/2015,USING,HSX.00631,2015,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.13,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05KCNTRANGBANG-CS1T2B-04/2015,USING,HSX.00631,2015,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.13,PB-100040,PB-100043,PB-500871
0110D00_CS,CHONGSET.CT05KCNTRANGBANG-CS1T2C-04/2015,USING,HSX.00631,2015,TB040.00012,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.13,PB-100040,PB-100043,PB-500871
0110D00_CS,CT05HOATHANH-CS1T1A-10/2019,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CT05HOATHANH-CS1T1B-10/2019,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CT05HOATHANH-CS1T1C-10/2019,USING,HSX.00354,2019,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CT05HOATHANH-CS1T2A-12/2016,USING,HSX.00354,2016,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CT05HOATHANH-CS1T2B-12/2016,USING,HSX.00354,2016,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CT05HOATHANH-CS1T2C-12/2016,USING,HSX.00354,2016,TB040.00021,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CT02MUINECS176A - 08/07/2020,USING,HSX.00126,2020,TB040.00012,TB0631,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.22,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02MUINECS176B - 08/07/2020,USING,HSX.00126,2020,TB040.00012,TB0631,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.22,PB-100040,PB-100042,PB-500871
0110D00_CS,CT02MUINECS176C - 08/07/2020,USING,HSX.00126,2020,TB040.00012,TB0631,PB-100032,PB-100029,TBI_CT_MC_U_TT_01,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.22,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05TAYNINH CS1T1A,USING,HSX.00508,1996,TB040.00016,TB0631,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.44,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05TAYNINH CS1T1B,USING,HSX.00508,1996,TB040.00016,TB0631,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.44,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05TAYNINH CS1T1C,USING,HSX.00508,1996,TB040.00016,TB0631,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.44,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05TAYNINH CS1T1A,USING,HSX.00508,1996,TB040.00016,TB0631,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.44,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05TAYNINH CS1T1B ,USING,HSX.00508,1996,TB040.00016,TB0631,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.44,PB-100040,PB-100042,PB-500871
0110D00_CS,CT05TAYNINH CS1T1C,USING,HSX.00508,1996,TB040.00016,TB0631,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.44,PB-100040,PB-100042,PB-500871
0110D00_CS,BAU XEO_171_CS.171-A,USING,HSX.00354,2011,TB040.00014,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.36,PB-100040,PB-100043,PB-500871
0110D00_CS,BAU XEO_171_CS.171-B,USING,HSX.00354,2011,TB040.00014,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.36,PB-100040,PB-100043,PB-500871
0110D00_CS,BAU XEO_171_CS.171-C,USING,HSX.00354,2011,TB040.00014,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.36,PB-100040,PB-100043,PB-500871
0110D00_CS,BAU XEO_172_CS.172-A,USING,HSX.00354,2011,TB040.00014,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.36,PB-100040,PB-100043,PB-500871
0110D00_CS,BAU XEO_172_CS.172-B,USING,HSX.00354,2011,TB040.00014,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.36,PB-100040,PB-100043,PB-500871
0110D00_CS,BAU XEO_172_CS.172-C,USING,HSX.00354,2011,TB040.00014,TB0632,PB-100032,PB-100029,TBI_CT_MC_U_TT_02,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.36,PB-100040,PB-100043,PB-500871
0110D00_CS,NGANLO.171-A,USING,HSX.00631,2015,TB040.00002,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.69,PB-100040,PB-100042,PB-500869
0110D00_CS,NGANLO.171-B,USING,HSX.00631,2015,TB040.00002,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.69,PB-100040,PB-100042,PB-500869
0110D00_CS,NGANLO.171-C,USING,HSX.00631,2015,TB040.00002,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.69,PB-100040,PB-100042,PB-500869
0110D00_CS,NGANLO.172-A,USING,HSX.00631,2015,TB040.00002,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.69,PB-100040,PB-100042,PB-500869
0110D00_CS,NGANLO.172-B,USING,HSX.00631,2015,TB040.00002,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.69,PB-100040,PB-100042,PB-500869
0110D00_CS,NGANLO.172-C,USING,HSX.00631,2015,TB040.00002,TB0632,PB-100031,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.69,PB-100040,PB-100042,PB-500869
0110D00_CS,DINH QUAN_T2_CS.1T2-A,USING,HSX.00354,2015,TB040.00021,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500870
0110D00_CS,DINH QUAN_T2_CS.1T2-B,USING,HSX.00354,2015,TB040.00021,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500870
0110D00_CS,DINH QUAN_T2_CS.1T2-C,USING,HSX.00354,2015,TB040.00021,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500870
0110D00_CS,CT11THOILAI-CS1T2A-12/2021,USING,HSX.00354,2021,TB040.00021,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100043,PB-500871
0110D00_CS,CT11THOILAI-CS1T2B-12/2021,USING,HSX.00311,2021,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.81,PB-100040,PB-100043,PB-500871
0110D00_CS,CT11THOILAI-CS1T2C-12/2021,USING,HSX.00311,2021,TB040.00006,TB0632,PB-100032,PB-100029,PB-100022,PB-500892,PB-100033,EVN.PHA_C,TBI_CT_LOAI.81,PB-100040,PB-100043,PB-500871
0110D00_CS,TAN MAI_T1_CS.1T1-A,USING,HSX.00311,2002,TB040.00006,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_A,TBI_CT_LOAI.66,PB-100040,PB-100042,PB-500869
0110D00_CS,TAN MAI_T1_CS.1T1-B,USING,HSX.00311,2002,TB040.00006,TB0632,PB-100032,PB-100029,110,PB-500892,PB-100033,EVN.PHA_B,TBI_CT_LOAI.66,PB-100040,PB-100042,PB-500869
0110D00_CS,LOTECO_171_CS.171-A,USING,HSX.00354,2017,TB040.00021,TB0632,PB-100031,PB-100029,110,PB-500892,PB-501776,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500869
0110D00_CS,LOTECO_171_CS.171-B,USING,HSX.00354,2017,TB040.00021,TB0632,PB-100031,PB-100029,110,PB-500892,PB-501776,EVN.PHA_B,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500869
0110D00_CS,LOTECO_171_CS.171-C,USING,HSX.00354,2017,TB040.00021,TB0632,PB-100031,PB-100029,110,PB-500892,PB-501776,EVN.PHA_C,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500869
0110D00_CS,LOTECO_172_CS.172-A,USING,HSX.00354,2017,TB040.00021,TB0632,PB-100031,PB-100029,110,PB-500892,PB-501776,EVN.PHA_A,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500869
0110D00_CS,LOTECO_172_CS.172-B,USING,HSX.00354,2017,TB040.00021,TB0632,PB-100031,PB-100029,110,PB-500892,PB-501776,EVN.PHA_B,TBI_CT_LOAI.73,PB-100040,PB-100042,PB-500869
